step,tokens,train_loss,val_loss,lr,tok_per_sec
11080,2904555520,2.9687,,2.529504e-04,125394
11090,2907176960,2.9607,,2.528628e-04,124879
11100,2909798400,2.9819,,2.527752e-04,125311
11110,2912419840,2.9628,,2.526875e-04,125227
11120,2915041280,2.9948,,2.525998e-04,125186
11130,2917662720,2.9697,,2.525120e-04,125136
11140,2920284160,2.9720,,2.524241e-04,124829
11150,2922905600,2.9760,,2.523362e-04,125236
11160,2925527040,2.9706,,2.522482e-04,125574
11170,2928148480,2.9622,,2.521601e-04,125593
11180,2930769920,2.9541,,2.520720e-04,125450
11190,2933391360,2.9455,,2.519838e-04,125533
11200,2936012800,2.9459,,2.518956e-04,125482
11210,2938634240,2.9394,,2.518073e-04,125410
11220,2941255680,2.9768,,2.517189e-04,125447
11230,2943877120,2.9641,,2.516304e-04,125531
11240,2946498560,2.9700,,2.515419e-04,125435
11250,2949120000,2.9263,,2.514534e-04,125239
11260,2951741440,2.9731,,2.513647e-04,125456
11270,2954362880,2.9617,,2.512760e-04,125533
11280,2956984320,2.9713,,2.511873e-04,124508
11290,2959605760,2.9701,,2.510985e-04,125535
11300,2962227200,2.9846,,2.510096e-04,125526
11310,2964848640,2.9707,,2.509206e-04,125244
11320,2967470080,2.9510,,2.508316e-04,123915
11330,2970091520,2.9643,,2.507425e-04,124998
11340,2972712960,2.9403,,2.506534e-04,125232
11350,2975334400,2.9540,,2.505642e-04,124648
11360,2977955840,2.9656,,2.504749e-04,124887
11370,2980577280,2.9681,,2.503856e-04,124937
11380,2983198720,2.9382,,2.502962e-04,124554
11390,2985820160,2.9599,,2.502068e-04,124572
11400,2988441600,2.9461,,2.501173e-04,124754
11410,2991063040,2.9500,,2.500277e-04,124898
11420,2993684480,2.9329,,2.499381e-04,125063
11430,2996305920,2.9580,,2.498484e-04,125048
11440,2998927360,2.9577,,2.497586e-04,124496
11450,3001548800,2.9476,,2.496688e-04,124758
11460,3004170240,2.9458,,2.495789e-04,124894
11470,3006791680,2.9648,,2.494890e-04,125233
11480,3009413120,2.9541,,2.493990e-04,124929
11490,3012034560,2.9614,,2.493089e-04,125021
11500,3014656000,2.9515,,2.492188e-04,125138
11500,3014656000,,2.9574,2.492188e-04,
11510,3017277440,2.9525,,2.491286e-04,127198
11520,3019898880,2.9591,,2.490383e-04,125734
11530,3022520320,2.9703,,2.489480e-04,125942
11540,3025141760,2.9755,,2.488577e-04,125872
11550,3027763200,2.9601,,2.487672e-04,125697
11560,3030384640,2.9807,,2.486767e-04,125641
11570,3033006080,2.9615,,2.485862e-04,125592
11580,3035627520,2.9439,,2.484956e-04,125497
11590,3038248960,2.9332,,2.484049e-04,125466
11600,3040870400,2.9613,,2.483141e-04,125573
11610,3043491840,2.9748,,2.482233e-04,125422
11620,3046113280,2.9537,,2.481325e-04,125389
11630,3048734720,2.9353,,2.480416e-04,125504
11640,3051356160,2.9608,,2.479506e-04,125231
11650,3053977600,2.9751,,2.478595e-04,125551
11660,3056599040,2.9656,,2.477684e-04,125457
11670,3059220480,2.9455,,2.476773e-04,125335
11680,3061841920,2.9552,,2.475860e-04,125143
11690,3064463360,2.9749,,2.474948e-04,125452
11700,3067084800,2.9808,,2.474034e-04,125362
11710,3069706240,2.9567,,2.473120e-04,125515
11720,3072327680,2.9516,,2.472205e-04,125384
11730,3074949120,2.9697,,2.471290e-04,125395
11740,3077570560,2.9530,,2.470374e-04,125410
11750,3080192000,2.9568,,2.469458e-04,125624
11760,3082813440,2.9586,,2.468541e-04,125483
11770,3085434880,2.9649,,2.467623e-04,125450
11780,3088056320,2.9373,,2.466705e-04,125478
11790,3090677760,2.9649,,2.465786e-04,124757
11800,3093299200,2.9375,,2.464867e-04,124887
11810,3095920640,2.9583,,2.463947e-04,124843
11820,3098542080,2.9581,,2.463026e-04,124930
11830,3101163520,2.9663,,2.462105e-04,122023
11840,3103784960,2.9442,,2.461183e-04,124753
11850,3106406400,2.9534,,2.460261e-04,124782
11860,3109027840,2.9287,,2.459338e-04,124446
11870,3111649280,2.9429,,2.458414e-04,124806
11880,3114270720,2.9508,,2.457490e-04,124851
11890,3116892160,2.9395,,2.456565e-04,124874
11900,3119513600,2.9635,,2.455640e-04,125418
11910,3122135040,2.9416,,2.454714e-04,125421
11920,3124756480,2.9674,,2.453787e-04,124964
11930,3127377920,2.9520,,2.452860e-04,124838
11940,3129999360,2.9199,,2.451932e-04,124550
11950,3132620800,2.9671,,2.451004e-04,124815
11960,3135242240,2.9334,,2.450075e-04,124641
11970,3137863680,2.9322,,2.449146e-04,124774
11980,3140485120,2.9389,,2.448216e-04,124604
11990,3143106560,2.9148,,2.447285e-04,124672
12000,3145728000,2.9280,,2.446354e-04,124974
12000,3145728000,,2.9470,2.446354e-04,
12010,3148349440,2.9399,,2.445422e-04,127344
12020,3150970880,2.9714,,2.444490e-04,124559
12030,3153592320,2.9606,,2.443557e-04,125048
12040,3156213760,2.9466,,2.442623e-04,124923
12050,3158835200,2.9668,,2.441689e-04,125105
12060,3161456640,2.9309,,2.440754e-04,122055
12070,3164078080,2.9374,,2.439819e-04,124929
12080,3166699520,2.9349,,2.438883e-04,124927
12090,3169320960,2.9304,,2.437947e-04,124886
12100,3171942400,2.9547,,2.437010e-04,124835
12110,3174563840,2.9451,,2.436072e-04,124886
12120,3177185280,2.9437,,2.435134e-04,124851
12130,3179806720,2.9454,,2.434195e-04,124814
12140,3182428160,2.9256,,2.433256e-04,124896
12150,3185049600,2.9238,,2.432316e-04,124920
12160,3187671040,2.9288,,2.431376e-04,124827
12170,3190292480,2.9377,,2.430435e-04,124853
12180,3192913920,2.9332,,2.429493e-04,124888
12190,3195535360,2.9385,,2.428551e-04,124552
12200,3198156800,2.9233,,2.427609e-04,124519
12210,3200778240,2.9355,,2.426665e-04,124900
12220,3203399680,2.9060,,2.425721e-04,124911
12230,3206021120,2.9535,,2.424777e-04,124900
12240,3208642560,2.9108,,2.423832e-04,124885
12250,3211264000,2.9223,,2.422886e-04,124873
12260,3213885440,2.9209,,2.421940e-04,124799
12270,3216506880,2.9549,,2.420994e-04,124680
12280,3219128320,2.9330,,2.420046e-04,125221
12290,3221749760,2.9459,,2.419099e-04,124968
12300,3224371200,2.9362,,2.418150e-04,124698
12310,3226992640,2.9383,,2.417201e-04,124794
12320,3229614080,2.9602,,2.416252e-04,124894
12330,3232235520,2.9530,,2.415302e-04,124912
12340,3234856960,2.9497,,2.414351e-04,124796
12350,3237478400,2.9149,,2.413400e-04,124927
12360,3240099840,2.9476,,2.412448e-04,124785
12370,3242721280,2.9414,,2.411496e-04,124762
12380,3245342720,2.9284,,2.410543e-04,124327
12390,3247964160,2.9574,,2.409590e-04,124956
12400,3250585600,2.9407,,2.408636e-04,124771
12410,3253207040,2.9122,,2.407682e-04,124880
12420,3255828480,2.9618,,2.406727e-04,124946
12430,3258449920,2.9553,,2.405771e-04,124935
12440,3261071360,2.9300,,2.404815e-04,124722
12450,3263692800,2.9340,,2.403858e-04,124944
12460,3266314240,2.9117,,2.402901e-04,124889
12470,3268935680,2.9318,,2.401943e-04,124870
12480,3271557120,2.9534,,2.400985e-04,124846
12490,3274178560,2.9443,,2.400026e-04,124781
12500,3276800000,2.9438,,2.399066e-04,124866
12500,3276800000,,2.9383,2.399066e-04,
12510,3279421440,2.9325,,2.398106e-04,127047
12520,3282042880,2.9380,,2.397146e-04,125656
12530,3284664320,2.9301,,2.396185e-04,124792
12540,3287285760,2.9419,,2.395223e-04,124672
12550,3289907200,2.9046,,2.394261e-04,122000
12560,3292528640,2.9616,,2.393298e-04,124903
12570,3295150080,2.9419,,2.392335e-04,124786
12580,3297771520,2.9409,,2.391371e-04,125059
12590,3300392960,2.9076,,2.390407e-04,125405
12600,3303014400,2.9142,,2.389442e-04,125029
12610,3305635840,2.9536,,2.388477e-04,124848
12620,3308257280,2.9237,,2.387511e-04,124589
12630,3310878720,2.9498,,2.386544e-04,124883
12640,3313500160,2.9437,,2.385577e-04,124364
12650,3316121600,2.9546,,2.384610e-04,125534
12660,3318743040,2.9322,,2.383641e-04,124810
12670,3321364480,2.9359,,2.382673e-04,124628
12680,3323985920,2.9365,,2.381704e-04,124380
12690,3326607360,2.9563,,2.380734e-04,124770
12700,3329228800,2.9220,,2.379764e-04,124475
12710,3331850240,2.9409,,2.378793e-04,124617
12720,3334471680,2.9263,,2.377822e-04,124285
12730,3337093120,2.9220,,2.376850e-04,124410
12740,3339714560,2.9292,,2.375877e-04,124313
12750,3342336000,2.9411,,2.374904e-04,124914
12760,3344957440,2.9341,,2.373931e-04,122177
12770,3347578880,2.9086,,2.372957e-04,124677
12780,3350200320,2.9306,,2.371983e-04,124886
12790,3352821760,2.9226,,2.371008e-04,124808
12800,3355443200,2.9207,,2.370032e-04,124877
12810,3358064640,2.9314,,2.369056e-04,123704
12820,3360686080,2.9394,,2.368079e-04,124870
12830,3363307520,2.9609,,2.367102e-04,125018
12840,3365928960,2.9351,,2.366125e-04,125093
12850,3368550400,2.9041,,2.365146e-04,125105
12860,3371171840,2.9409,,2.364168e-04,124874
12870,3373793280,2.9301,,2.363189e-04,124762
12880,3376414720,2.9267,,2.362209e-04,125158
12890,3379036160,2.9316,,2.361229e-04,124983
12900,3381657600,2.9411,,2.360248e-04,124694
12910,3384279040,2.9540,,2.359266e-04,124744
12920,3386900480,2.9222,,2.358285e-04,124862
12930,3389521920,2.9391,,2.357302e-04,124864
12940,3392143360,2.9586,,2.356320e-04,124878
12950,3394764800,2.9051,,2.355336e-04,124885
12960,3397386240,2.9412,,2.354352e-04,124849
12970,3400007680,2.9369,,2.353368e-04,124854
12980,3402629120,2.9441,,2.352383e-04,124897
12990,3405250560,2.9052,,2.351398e-04,124886
13000,3407872000,2.8979,,2.350412e-04,124897
13000,3407872000,,2.9274,2.350412e-04,
13010,3410493440,2.9267,,2.349425e-04,127442
13020,3413114880,2.9300,,2.348438e-04,125368
13030,3415736320,2.9237,,2.347451e-04,125121
13040,3418357760,2.9227,,2.346463e-04,125241
13050,3420979200,2.9350,,2.345474e-04,125102
13060,3423600640,2.9329,,2.344485e-04,124836
13070,3426222080,2.9256,,2.343496e-04,125263
13080,3428843520,2.9447,,2.342506e-04,124753
13090,3431464960,2.9300,,2.341515e-04,124447
13100,3434086400,2.9453,,2.340524e-04,124469
13110,3436707840,2.9262,,2.339533e-04,124462
13120,3439329280,2.9293,,2.338541e-04,124944
13130,3441950720,2.9220,,2.337548e-04,124840
13140,3444572160,2.9261,,2.336555e-04,124868
13150,3447193600,2.9355,,2.335562e-04,124863
13160,3449815040,2.9042,,2.334568e-04,124952
13170,3452436480,2.9302,,2.333573e-04,124456
13180,3455057920,2.9364,,2.332578e-04,124404
13190,3457679360,2.9119,,2.331583e-04,124388
13200,3460300800,2.9476,,2.330587e-04,124629
13210,3462922240,2.9307,,2.329590e-04,124402
13220,3465543680,2.9314,,2.328593e-04,123997
13230,3468165120,2.9350,,2.327596e-04,124403
13240,3470786560,2.9232,,2.326598e-04,124352
13250,3473408000,2.9183,,2.325599e-04,124463
13260,3476029440,2.9367,,2.324600e-04,124382
13270,3478650880,2.9033,,2.323601e-04,124811
13280,3481272320,2.9398,,2.322601e-04,123842
13290,3483893760,2.9320,,2.321600e-04,124291
13300,3486515200,2.9340,,2.320599e-04,124175
13310,3489136640,2.9277,,2.319598e-04,124405
13320,3491758080,2.9189,,2.318596e-04,124214
13330,3494379520,2.9193,,2.317594e-04,124274
13340,3497000960,2.9398,,2.316591e-04,124119
13350,3499622400,2.9478,,2.315587e-04,124506
13360,3502243840,2.9453,,2.314584e-04,124900
13370,3504865280,2.9191,,2.313579e-04,124984
13380,3507486720,2.9284,,2.312574e-04,125007
13390,3510108160,2.9059,,2.311569e-04,124821
13400,3512729600,2.9238,,2.310563e-04,124609
13410,3515351040,2.9205,,2.309557e-04,124704
13420,3517972480,2.9315,,2.308550e-04,124384
13430,3520593920,2.9085,,2.307543e-04,125238
13440,3523215360,2.9335,,2.306535e-04,125058
13450,3525836800,2.9076,,2.305527e-04,125053
13460,3528458240,2.8902,,2.304518e-04,124915
13470,3531079680,2.9284,,2.303509e-04,125125
13480,3533701120,2.9178,,2.302499e-04,125268
13490,3536322560,2.9092,,2.301489e-04,125180
13500,3538944000,2.9058,,2.300479e-04,125335
13500,3538944000,,2.9204,2.300479e-04,
13510,3541565440,2.9110,,2.299468e-04,126285
13520,3544186880,2.9007,,2.298456e-04,126139
13530,3546808320,2.9286,,2.297444e-04,125974
13540,3549429760,2.9112,,2.296432e-04,125470
13550,3552051200,2.9313,,2.295419e-04,123686
13560,3554672640,2.9012,,2.294405e-04,124982
13570,3557294080,2.9275,,2.293391e-04,124594
13580,3559915520,2.9271,,2.292377e-04,124610
13590,3562536960,2.9242,,2.291362e-04,124607
13600,3565158400,2.9102,,2.290347e-04,124226
13610,3567779840,2.9372,,2.289331e-04,124766
13620,3570401280,2.9244,,2.288315e-04,124714
13630,3573022720,2.9245,,2.287298e-04,124502
13640,3575644160,2.9084,,2.286281e-04,124668
13650,3578265600,2.9508,,2.285263e-04,124604
13660,3580887040,2.9467,,2.284245e-04,124630
13670,3583508480,2.9434,,2.283226e-04,124834
13680,3586129920,2.9184,,2.282207e-04,124839
13690,3588751360,2.9243,,2.281188e-04,124333
13700,3591372800,2.9143,,2.280168e-04,124444
13710,3593994240,2.9336,,2.279147e-04,124622
13720,3596615680,2.9182,,2.278127e-04,124368
13730,3599237120,2.9222,,2.277105e-04,124689
13740,3601858560,2.9107,,2.276083e-04,124489
13750,3604480000,2.9373,,2.275061e-04,124928
13760,3607101440,2.8966,,2.274038e-04,124804
13770,3609722880,2.9365,,2.273015e-04,124865
13780,3612344320,2.9207,,2.271992e-04,124870
13790,3614965760,2.9236,,2.270968e-04,124851
13800,3617587200,2.9304,,2.269943e-04,124874
13810,3620208640,2.9087,,2.268918e-04,124857
13820,3622830080,2.9371,,2.267893e-04,124856
13830,3625451520,2.9449,,2.266867e-04,124902
13840,3628072960,2.9050,,2.265840e-04,124898
13850,3630694400,2.9270,,2.264814e-04,124816
13860,3633315840,2.9490,,2.263786e-04,124901
13870,3635937280,2.9328,,2.262759e-04,124870
13880,3638558720,2.9033,,2.261731e-04,124920
13890,3641180160,2.9305,,2.260702e-04,124804
13900,3643801600,2.8857,,2.259673e-04,124894
13910,3646423040,2.9233,,2.258643e-04,124888
13920,3649044480,2.9069,,2.257614e-04,124773
13930,3651665920,2.9032,,2.256583e-04,124930
13940,3654287360,2.8891,,2.255552e-04,124886
13950,3656908800,2.9260,,2.254521e-04,124837
13960,3659530240,2.8921,,2.253490e-04,124860
13970,3662151680,2.9264,,2.252457e-04,124930
13980,3664773120,2.8977,,2.251425e-04,124865
13990,3667394560,2.9204,,2.250392e-04,125149
14000,3670016000,2.9149,,2.249358e-04,125617
14000,3670016000,,2.9130,2.249358e-04,
14010,3672637440,2.8925,,2.248324e-04,125300
14020,3675258880,2.8992,,2.247290e-04,124986
14030,3677880320,2.8894,,2.246255e-04,124777
14040,3680501760,2.8834,,2.245220e-04,125173
14050,3683123200,2.8987,,2.244185e-04,125030
14060,3685744640,2.9174,,2.243149e-04,124995
14070,3688366080,2.9268,,2.242112e-04,124920
14080,3690987520,2.9306,,2.241075e-04,125189
14090,3693608960,2.9124,,2.240038e-04,124596
14100,3696230400,2.9050,,2.239000e-04,124840
14110,3698851840,2.9095,,2.237962e-04,124831
14120,3701473280,2.8774,,2.236923e-04,124582
14130,3704094720,2.9167,,2.235884e-04,124633
14140,3706716160,2.9209,,2.234845e-04,124891
14150,3709337600,2.9181,,2.233805e-04,124683
14160,3711959040,2.9170,,2.232764e-04,124682
14170,3714580480,2.9141,,2.231724e-04,124556
14180,3717201920,2.9080,,2.230682e-04,124921
14190,3719823360,2.9039,,2.229641e-04,124815
14200,3722444800,2.9160,,2.228599e-04,124853
14210,3725066240,2.8921,,2.227556e-04,124852
14220,3727687680,2.8933,,2.226513e-04,124996
14230,3730309120,2.8971,,2.225470e-04,124774
14240,3732930560,2.9195,,2.224426e-04,124879
14250,3735552000,2.8980,,2.223382e-04,121840
14260,3738173440,2.9094,,2.222338e-04,124431
14270,3740794880,2.9245,,2.221293e-04,124763
14280,3743416320,2.9072,,2.220247e-04,125056
14290,3746037760,2.8801,,2.219201e-04,123658
14300,3748659200,2.9069,,2.218155e-04,124826
14310,3751280640,2.9159,,2.217108e-04,124760
14320,3753902080,2.9026,,2.216061e-04,125114
14330,3756523520,2.9125,,2.215014e-04,125082
14340,3759144960,2.8970,,2.213966e-04,124619
14350,3761766400,2.9038,,2.212918e-04,124707
14360,3764387840,2.8904,,2.211869e-04,124606
14370,3767009280,2.9033,,2.210820e-04,124596
14380,3769630720,2.9026,,2.209770e-04,124746
14390,3772252160,2.8844,,2.208720e-04,124533
14400,3774873600,2.9426,,2.207670e-04,124828
14410,3777495040,2.9209,,2.206619e-04,124741
14420,3780116480,2.9227,,2.205568e-04,124907
14430,3782737920,2.8787,,2.204516e-04,125049
14440,3785359360,2.9154,,2.203464e-04,124972
14450,3787980800,2.9123,,2.202412e-04,124561
14460,3790602240,2.9260,,2.201359e-04,124824
14470,3793223680,2.8941,,2.200306e-04,124718
14480,3795845120,2.9152,,2.199253e-04,124577
14490,3798466560,2.9037,,2.198199e-04,124806
14500,3801088000,2.8973,,2.197144e-04,125121
14500,3801088000,,2.9045,2.197144e-04,
14510,3803709440,2.9065,,2.196089e-04,127051
14520,3806330880,2.9271,,2.195034e-04,125830
14530,3808952320,2.9109,,2.193979e-04,125716
14540,3811573760,2.8744,,2.192923e-04,125087
14550,3814195200,2.8961,,2.191866e-04,124849
14560,3816816640,2.8831,,2.190809e-04,124838
14570,3819438080,2.8966,,2.189752e-04,124853
14580,3822059520,2.9272,,2.188695e-04,124745
14590,3824680960,2.9253,,2.187637e-04,124790
14600,3827302400,2.9065,,2.186578e-04,124865
14610,3829923840,2.8975,,2.185520e-04,124826
14620,3832545280,2.9166,,2.184461e-04,124910
14630,3835166720,2.9017,,2.183401e-04,124809
14640,3837788160,2.8862,,2.182341e-04,124628
14650,3840409600,2.9137,,2.181281e-04,124816
14660,3843031040,2.8945,,2.180220e-04,124718
14670,3845652480,2.9079,,2.179159e-04,124782
14680,3848273920,2.8903,,2.178098e-04,124810
14690,3850895360,2.9094,,2.177036e-04,124887
14700,3853516800,2.9010,,2.175973e-04,124892
14710,3856138240,2.8669,,2.174911e-04,124864
14720,3858759680,2.9171,,2.173848e-04,124858
14730,3861381120,2.9143,,2.172784e-04,124869
14740,3864002560,2.8955,,2.171721e-04,122174
14750,3866624000,2.8943,,2.170657e-04,124669
14760,3869245440,2.9038,,2.169592e-04,124846
14770,3871866880,2.8955,,2.168527e-04,124884
14780,3874488320,2.8987,,2.167462e-04,124924
14790,3877109760,2.9276,,2.166396e-04,125149
14800,3879731200,2.8846,,2.165330e-04,123972
14810,3882352640,2.8921,,2.164264e-04,124756
14820,3884974080,2.8990,,2.163197e-04,124960
14830,3887595520,2.8861,,2.162130e-04,124918
14840,3890216960,2.9167,,2.161062e-04,124769
14850,3892838400,2.9041,,2.159994e-04,124891
14860,3895459840,2.9008,,2.158926e-04,124905
14870,3898081280,2.8946,,2.157857e-04,125072
14880,3900702720,2.8921,,2.156788e-04,125612
14890,3903324160,2.9198,,2.155719e-04,125582
14900,3905945600,2.9029,,2.154649e-04,125575
14910,3908567040,2.8833,,2.153579e-04,125575
14920,3911188480,2.8983,,2.152508e-04,125576
14930,3913809920,2.9059,,2.151438e-04,125550
14940,3916431360,2.9023,,2.150366e-04,125612
14950,3919052800,2.9025,,2.149295e-04,125675
14960,3921674240,2.9016,,2.148223e-04,125340
14970,3924295680,2.8875,,2.147150e-04,125461
14980,3926917120,2.9035,,2.146078e-04,125614
14990,3929538560,2.8832,,2.145005e-04,123187
15000,3932160000,2.9241,,2.143931e-04,125419
15000,3932160000,,2.8954,2.143931e-04,
15010,3934781440,2.8766,,2.142858e-04,127261
15020,3937402880,2.8889,,2.141783e-04,124387
15030,3940024320,2.9057,,2.140709e-04,125597
15040,3942645760,2.8748,,2.139634e-04,125435
15050,3945267200,2.9072,,2.138559e-04,125369
15060,3947888640,2.8906,,2.137483e-04,125045
15070,3950510080,2.9134,,2.136407e-04,124770
15080,3953131520,2.9105,,2.135331e-04,124561
15090,3955752960,2.9059,,2.134254e-04,124730
15100,3958374400,2.9153,,2.133177e-04,124497
15110,3960995840,2.8990,,2.132100e-04,124837
15120,3963617280,2.9180,,2.131022e-04,124678
15130,3966238720,2.8624,,2.129944e-04,124754
15140,3968860160,2.8983,,2.128866e-04,124030
15150,3971481600,2.8834,,2.127787e-04,124762
15160,3974103040,2.8862,,2.126708e-04,124839
15170,3976724480,2.9016,,2.125629e-04,124671
15180,3979345920,2.8884,,2.124549e-04,124417
15190,3981967360,2.8985,,2.123469e-04,125237
15200,3984588800,2.8765,,2.122388e-04,125463
15210,3987210240,2.8868,,2.121307e-04,124917
15220,3989831680,2.8826,,2.120226e-04,125548
15230,3992453120,2.8834,,2.119145e-04,125550
15240,3995074560,2.8917,,2.118063e-04,125584
15250,3997696000,2.9047,,2.116981e-04,125452
15260,4000317440,2.9127,,2.115898e-04,125517
15270,4002938880,2.9046,,2.114815e-04,125556
15280,4005560320,2.8911,,2.113732e-04,125335
15290,4008181760,2.8783,,2.112648e-04,125539
15300,4010803200,2.8734,,2.111565e-04,125389
15310,4013424640,2.9049,,2.110480e-04,125301
15320,4016046080,2.8970,,2.109396e-04,125420
15330,4018667520,2.8860,,2.108311e-04,125439
15340,4021288960,2.8780,,2.107226e-04,125459
15350,4023910400,2.8727,,2.106140e-04,125451
15360,4026531840,2.8791,,2.105054e-04,125398
15370,4029153280,2.8807,,2.103968e-04,125371
15380,4031774720,2.8671,,2.102881e-04,125393
15390,4034396160,2.8709,,2.101794e-04,125496
15400,4037017600,2.8427,,2.100707e-04,125631
15410,4039639040,2.8908,,2.099620e-04,125162
15420,4042260480,2.8732,,2.098532e-04,125034
15430,4044881920,2.8847,,2.097444e-04,124825
15440,4047503360,2.8681,,2.096355e-04,125011
15450,4050124800,2.9267,,2.095266e-04,125065
15460,4052746240,2.8748,,2.094177e-04,125022
15470,4055367680,2.8893,,2.093087e-04,121807
15480,4057989120,2.9143,,2.091998e-04,124323
15490,4060610560,2.8954,,2.090907e-04,124454
15500,4063232000,2.8892,,2.089817e-04,124460
15500,4063232000,,2.8903,2.089817e-04,
15510,4065853440,2.9007,,2.088726e-04,126998
15520,4068474880,2.9019,,2.087635e-04,125127
15530,4071096320,2.8849,,2.086544e-04,124829
15540,4073717760,2.9214,,2.085452e-04,124870
15550,4076339200,2.8976,,2.084360e-04,124799
15560,4078960640,2.8777,,2.083267e-04,124677
15570,4081582080,2.8723,,2.082175e-04,124332
15580,4084203520,2.8957,,2.081082e-04,124381
15590,4086824960,2.8767,,2.079988e-04,124339
15600,4089446400,2.8862,,2.078895e-04,124856
15610,4092067840,2.8794,,2.077801e-04,125094
15620,4094689280,2.8732,,2.076706e-04,124855
15630,4097310720,2.9038,,2.075612e-04,124774
15640,4099932160,2.8721,,2.074517e-04,124820
15650,4102553600,2.8811,,2.073422e-04,124967
15660,4105175040,2.8912,,2.072326e-04,124748
15670,4107796480,2.8796,,2.071230e-04,124291
15680,4110417920,2.8929,,2.070134e-04,124560
15690,4113039360,2.8699,,2.069038e-04,124310
15700,4115660800,2.8614,,2.067941e-04,124604
15710,4118282240,2.8608,,2.066844e-04,124869
15720,4120903680,2.8555,,2.065746e-04,124941
15730,4123525120,2.8920,,2.064649e-04,121864
15740,4126146560,2.8852,,2.063551e-04,124916
15750,4128768000,2.8835,,2.062453e-04,124976
15760,4131389440,2.8781,,2.061354e-04,124695
15770,4134010880,2.8850,,2.060255e-04,122065
15780,4136632320,2.9029,,2.059156e-04,124787
15790,4139253760,2.8758,,2.058056e-04,124935
15800,4141875200,2.8839,,2.056957e-04,124882
15810,4144496640,2.8774,,2.055857e-04,124821
15820,4147118080,2.8652,,2.054756e-04,124931
15830,4149739520,2.8921,,2.053656e-04,124877
15840,4152360960,2.9126,,2.052555e-04,124814
15850,4154982400,2.8973,,2.051453e-04,124907
15860,4157603840,2.8538,,2.050352e-04,124902
15870,4160225280,2.8984,,2.049250e-04,124942
15880,4162846720,2.8864,,2.048148e-04,124788
15890,4165468160,2.8880,,2.047045e-04,124834
15900,4168089600,2.8926,,2.045943e-04,124855
15910,4170711040,2.8868,,2.044840e-04,124877
15920,4173332480,2.8699,,2.043736e-04,124888
15930,4175953920,2.8536,,2.042633e-04,124747
15940,4178575360,2.8754,,2.041529e-04,124449
15950,4181196800,2.9022,,2.040425e-04,124722
15960,4183818240,2.8761,,2.039320e-04,124726
15970,4186439680,2.8826,,2.038216e-04,124832
15980,4189061120,2.8788,,2.037111e-04,124686
15990,4191682560,2.8639,,2.036005e-04,124616
16000,4194304000,2.8827,,2.034900e-04,124359
16000,4194304000,,2.8824,2.034900e-04,
16010,4196925440,2.8863,,2.033794e-04,127483
16020,4199546880,2.8868,,2.032688e-04,125575
16030,4202168320,2.8767,,2.031581e-04,125098
16040,4204789760,2.8569,,2.030475e-04,124828
16050,4207411200,2.8681,,2.029368e-04,125107
16060,4210032640,2.8750,,2.028261e-04,124742
16070,4212654080,2.8671,,2.027153e-04,124768
16080,4215275520,2.8829,,2.026045e-04,124890
16090,4217896960,2.8796,,2.024937e-04,124855
16100,4220518400,2.9015,,2.023829e-04,124934
16110,4223139840,2.8927,,2.022720e-04,124775
16120,4225761280,2.8839,,2.021611e-04,124896
16130,4228382720,2.8826,,2.020502e-04,124915
16140,4231004160,2.8757,,2.019393e-04,124800
16150,4233625600,2.8789,,2.018283e-04,124705
16160,4236247040,2.8779,,2.017173e-04,125031
16170,4238868480,2.8915,,2.016063e-04,124998
16180,4241489920,2.8810,,2.014952e-04,124634
16190,4244111360,2.8773,,2.013842e-04,125181
16200,4246732800,2.8590,,2.012731e-04,122044
16210,4249354240,2.8654,,2.011619e-04,124705
16220,4251975680,2.8930,,2.010508e-04,124710
16230,4254597120,2.9010,,2.009396e-04,124587
16240,4257218560,2.8718,,2.008284e-04,124381
16250,4259840000,2.8767,,2.007172e-04,124532
16260,4262461440,2.8961,,2.006059e-04,124856
16270,4265082880,2.9053,,2.004946e-04,124863
16280,4267704320,2.9072,,2.003833e-04,125006
16290,4270325760,2.8749,,2.002720e-04,124602
16300,4272947200,2.8858,,2.001606e-04,125021
16310,4275568640,2.8876,,2.000492e-04,124934
16320,4278190080,2.8767,,1.999378e-04,124961
16330,4280811520,2.8743,,1.998263e-04,125412
16340,4283432960,2.8692,,1.997149e-04,125382
16350,4286054400,2.8794,,1.996034e-04,125363
16360,4288675840,2.8808,,1.994919e-04,125414
16370,4291297280,2.8686,,1.993803e-04,125481
16380,4293918720,2.8846,,1.992688e-04,125063
16390,4296540160,2.8778,,1.991572e-04,125255
16400,4299161600,2.8842,,1.990455e-04,125047
16410,4301783040,2.8771,,1.989339e-04,124881
16420,4304404480,2.8919,,1.988222e-04,124891
16430,4307025920,2.8571,,1.987105e-04,124881
16440,4309647360,2.8748,,1.985988e-04,124628
16450,4312268800,2.8586,,1.984871e-04,124525
16460,4314890240,2.8720,,1.983753e-04,124642
16470,4317511680,2.8693,,1.982635e-04,122030
16480,4320133120,2.8720,,1.981517e-04,124812
16490,4322754560,2.8512,,1.980399e-04,124551
16500,4325376000,2.8596,,1.979280e-04,123343
16500,4325376000,,2.8760,1.979280e-04,
16510,4327997440,2.8588,,1.978161e-04,126730
16520,4330618880,2.8669,,1.977042e-04,125130
16530,4333240320,2.8775,,1.975923e-04,125190
16540,4335861760,2.8847,,1.974803e-04,124563
16550,4338483200,2.8698,,1.973684e-04,124883
